index,date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
554,2019-01-02,1309,1272,FRANCE,75.0,20,81.77
555,2019-01-02,731,718,FRANCE,46.0,21,98.32
556,2019-01-02,1280,1243,FRANCE,33.0,5,32.89
557,2019-01-02,1084,1050,FRANCE,92.0,9,49.27
558,2019-01-02,1380,1343,FRANCE,21.0,2,11.89
559,2019-01-02,1411,1371,FRANCE,91.0,12,67.74
560,2019-01-02,1335,1298,FRANCE,59.0,17,62.900000000000006
561,2019-01-02,1442,1402,FRANCE,69.0,11,83.24000000000001
562,2019-01-02,1205,1169,FRANCE,13.0,14,179.70999999999998
563,2019-01-02,1219,1183,FRANCE,69.0,27,73.16
564,2019-01-02,1224,1188,FRANCE,1.0,7,27.0
565,2019-01-02,653,642,FRANCE,81.0,28,73.30000000000001
566,2019-01-02,931,904,FRANCE,80.0,10,22.64
567,2019-01-02,586,575,FRANCE,22.0,17,76.77000000000001
568,2019-01-02,1262,1225,FRANCE,62.0,21,75.2
569,2019-01-02,1299,1262,FRANCE,12.0,10,75.44
570,2019-01-02,1423,1383,FRANCE,78.0,12,77.39000000000001
571,2019-01-02,1143,1108,FRANCE,54.0,16,104.78999999999998
572,2019-01-02,1317,1280,FRANCE,89.0,12,121.76
573,2019-01-02,1176,1140,FRANCE,89.0,13,110.6
574,2019-01-02,677,665,FRANCE,69.0,11,83.83
575,2019-01-02,1165,1130,FRANCE,54.0,2,24.99
576,2019-01-02,1209,1173,FRANCE,83.0,8,23.57
577,2019-01-02,1226,1190,FRANCE,69.0,13,76.51
578,2019-01-02,826,809,FRANCE,7.0,24,148.94
579,2019-01-02,1009,981,FRANCE,54.0,16,108.8
580,2019-01-02,793,778,FRANCE,84.0,32,94.77
581,2019-01-02,1129,1095,FRANCE,54.0,24,137.74
582,2019-01-02,951,924,FRANCE,67.0,8,61.22
583,2019-01-02,596,585,FRANCE,93.0,12,152.84
584,2019-01-02,773,758,FRANCE,91.0,14,71.78
585,2019-01-02,799,784,FRANCE,30.0,9,70.51
586,2019-01-02,942,915,FRANCE,62.0,2,15.95
587,2019-01-02,1173,1137,FRANCE,35.0,1,14.4
588,2019-01-02,768,753,FRANCE,88.0,2,8.65
589,2019-01-02,1080,1046,FRANCE,36.0,34,68.28
590,2019-01-02,1427,1387,FRANCE,56.0,2,63.97
591,2019-01-02,825,808,FRANCE,81.0,28,130.97
592,2019-01-02,610,599,FRANCE,1.0,1,35.73
593,2019-01-02,618,607,FRANCE,92.0,23,106.69
594,2019-01-02,1220,1184,FRANCE,76.0,12,76.83
595,2019-01-02,958,931,FRANCE,27.0,1,15.11
596,2019-01-02,783,768,FRANCE,35.0,14,67.91
597,2019-01-02,1382,1345,FRANCE,26.0,33,144.91
598,2019-01-02,1156,1121,FRANCE,18.0,1,25.29
599,2019-01-02,593,582,FRANCE,75.0,25,90.48000000000002
600,2019-01-02,1266,1229,FRANCE,95.0,9,39.49
601,2019-01-02,715,703,FRANCE,28.0,9,96.37
602,2019-01-02,756,741,FRANCE,11.0,1,2.32
603,2019-01-02,897,871,FRANCE,47.0,1,33.84
604,2019-01-02,703,691,FRANCE,31.0,11,88.99000000000001
605,2019-01-02,1060,1030,FRANCE,77.0,7,25.15
606,2019-01-02,1359,1322,FRANCE,68.0,3,65.58000000000001
607,2019-01-02,1265,1228,FRANCE,29.0,47,83.58999999999999
608,2019-01-02,1026,998,FRANCE,69.0,12,78.57000000000001
609,2019-01-02,1059,1002,FRANCE,49.0,2,7.47
610,2019-01-02,691,679,FRANCE,50.0,10,85.53999999999999
611,2019-01-02,643,632,FRANCE,38.0,18,98.19
612,2019-01-02,692,680,FRANCE,75.0,71,185.04
613,2019-01-02,1181,1145,FRANCE,44.0,2,68.02
614,2019-01-02,665,653,FRANCE,69.0,23,161.47000000000003
615,2019-01-02,608,597,FRANCE,33.0,6,39.07
616,2019-01-02,1010,982,FRANCE,13.0,18,131.34
617,2019-01-02,1032,1003,FRANCE,50.0,12,38.48
618,2019-01-02,718,706,FRANCE,29.0,11,60.44
619,2019-01-02,1426,1386,FRANCE,73.0,2,197.44
620,2019-01-02,632,621,FRANCE,51.0,5,52.85
621,2019-01-02,1333,1296,FRANCE,69.0,6,66.07
622,2019-01-02,1256,1219,FRANCE,13.0,2,37.72
623,2019-01-02,1277,1240,FRANCE,94.0,13,75.16
624,2019-01-02,806,791,FRANCE,30.0,18,92.52
625,2019-01-02,813,798,FRANCE,77.0,9,62.81
626,2019-01-02,1066,1035,FRANCE,94.0,12,176.6
627,2019-01-02,1348,1311,FRANCE,42.0,18,83.28999999999999
628,2019-01-02,770,755,FRANCE,59.0,26,89.71000000000001
629,2019-01-02,833,816,FRANCE,21.0,6,109.07
630,2019-01-02,1356,1319,FRANCE,49.0,12,65.35000000000001
631,2019-01-02,1417,1377,FRANCE,18.0,32,105.86
632,2019-01-02,850,818,FRANCE,75.0,12,149.35
633,2019-01-02,1022,994,FRANCE,1.0,8,69.99000000000001
634,2019-01-02,1409,1369,FRANCE,26.0,8,62.6
635,2019-01-02,911,885,FRANCE,1.0,7,46.24999999999999
636,2019-01-02,720,708,FRANCE,6.0,6,20.23
637,2019-01-02,705,693,FRANCE,59.0,7,33.580000000000005
638,2019-01-02,1320,1283,FRANCE,62.0,26,76.54999999999998
639,2019-01-02,664,635,FRANCE,75.0,15,68.59
640,2019-01-02,1063,65,FRANCE,75.0,6,290.9
641,2019-01-02,1438,1398,FRANCE,42.0,36,163.52
642,2019-01-02,883,857,FRANCE,92.0,8,99.91
643,2019-01-02,1127,1093,FRANCE,67.0,5,77.97
644,2019-01-02,634,623,FRANCE,92.0,12,50.720000000000006
645,2019-01-02,1196,1160,FRANCE,38.0,12,79.48
646,2019-01-02,983,956,FRANCE,77.0,8,34.54
647,2019-01-02,730,717,FRANCE,28.0,22,124.94
648,2019-01-02,1020,992,FRANCE,45.0,20,105.02
649,2019-01-02,762,747,FRANCE,55.0,23,79.24
650,2019-01-02,1171,1058,FRANCE,75.0,9,53.03999999999999
651,2019-01-02,1218,1182,FRANCE,82.0,8,76.23
652,2019-01-02,1065,1034,FRANCE,38.0,10,86.14999999999999
653,2019-01-02,1151,1116,FRANCE,75.0,9,68.00999999999999
654,2019-01-02,861,837,FRANCE,59.0,4,38.56
655,2019-01-02,1387,1349,FRANCE,54.0,12,181.41
656,2019-01-02,578,567,FRANCE,60.0,13,60.09
657,2019-01-02,728,716,FRANCE,76.0,23,207.44000000000003
658,2019-01-02,1188,1152,FRANCE,24.0,4,27.68
659,2019-01-02,1147,1112,FRANCE,26.0,15,65.31
660,2019-01-02,1270,1233,FRANCE,83.0,14,54.54
661,2019-01-02,1028,1000,FRANCE,47.0,3,107.03
662,2019-01-02,1242,1205,FRANCE,93.0,11,92.3
663,2019-01-02,635,624,FRANCE,6.0,8,190.59
664,2019-01-02,912,886,FRANCE,69.0,22,83.67
665,2019-01-02,926,899,FRANCE,18.0,6,31.12
666,2019-01-02,1414,1374,FRANCE,44.0,8,61.03
667,2019-01-02,1340,1303,FRANCE,67.0,42,178.45
668,2019-01-02,898,872,FRANCE,92.0,4,211.51
669,2019-01-02,1212,1176,FRANCE,13.0,37,111.84000000000002
670,2019-01-02,678,666,FRANCE,93.0,12,144.67
671,2019-01-02,671,659,FRANCE,59.0,7,91.28
672,2019-01-02,900,874,FRANCE,78.0,36,132.65
673,2019-01-02,992,965,FRANCE,37.0,25,95.78
674,2019-01-02,1381,1344,FRANCE,31.0,13,75.41
675,2019-01-02,1439,1399,FRANCE,37.0,66,101.22
676,2019-01-02,598,587,FRANCE,93.0,8,79.74
677,2019-01-02,1090,1056,FRANCE,22.0,6,17.24
678,2019-01-02,708,696,FRANCE,92.0,19,70.4
679,2019-01-02,1480,1438,FRANCE,76.0,5,69.12
680,2019-01-02,707,695,FRANCE,34.0,21,80.24000000000001
681,2019-01-02,1435,1395,FRANCE,70.0,31,108.09
682,2019-01-02,1062,1032,FRANCE,91.0,9,98.89
683,2019-01-02,854,832,FRANCE,59.0,18,92.83
684,2019-01-02,973,946,FRANCE,21.0,18,76.89
685,2019-01-02,1401,1361,FRANCE,31.0,17,99.03
686,2019-01-02,1446,1406,FRANCE,94.0,7,38.27000000000001
687,2019-01-02,706,694,FRANCE,94.0,11,104.96999999999998
688,2019-01-02,999,972,FRANCE,59.0,4,43.54
689,2019-01-02,1155,1120,FRANCE,74.0,46,76.68
690,2019-01-02,1052,1023,FRANCE,31.0,6,60.4
691,2019-01-02,1291,1254,FRANCE,71.0,12,60.49
692,2019-01-02,1425,1385,FRANCE,57.0,1,2.78
693,2019-01-02,1460,1419,FRANCE,38.0,53,221.37
694,2019-01-02,1373,1336,FRANCE,75.0,24,83.64000000000001
695,2019-01-02,917,891,FRANCE,92.0,8,49.870000000000005
696,2019-01-02,899,873,FRANCE,92.0,9,43.09
697,2019-01-02,1301,1264,FRANCE,46.0,6,47.74
698,2019-01-02,886,860,FRANCE,75.0,3,19.87
699,2019-01-02,1485,1443,FRANCE,13.0,39,125.23
700,2019-01-02,1031,1002,FRANCE,49.0,4,9.92
701,2019-01-02,814,799,FRANCE,54.0,2,33.64
702,2019-01-02,1064,1033,FRANCE,17.0,12,79.56999999999998
703,2019-01-02,1040,1011,FRANCE,20.0,16,111.38
704,2019-01-02,1120,1086,FRANCE,73.0,23,72.05999999999999
705,2019-01-02,1379,1342,FRANCE,13.0,20,99.2
706,2019-01-02,964,937,FRANCE,13.0,12,144.67
707,2019-01-02,672,660,FRANCE,24.0,16,86.19999999999999
708,2019-01-02,843,825,FRANCE,95.0,27,103.94
709,2019-01-02,669,657,FRANCE,84.0,13,117.06
710,2019-01-02,1203,1167,FRANCE,57.0,12,78.66
711,2019-01-02,1206,1170,FRANCE,16.0,8,31.55
712,2019-01-02,822,805,FRANCE,57.0,7,67.3
713,2019-01-02,1349,1312,FRANCE,48.0,5,29.17
714,2019-01-02,1114,1080,FRANCE,93.0,8,62.870000000000005
715,2019-01-02,972,945,FRANCE,83.0,8,37.51
716,2019-01-02,1429,1389,FRANCE,76.0,23,81.15
717,2019-01-02,1027,999,FRANCE,30.0,14,69.25999999999999
718,2019-01-02,719,707,FRANCE,83.0,2,10.95
719,2019-01-02,1116,1082,FRANCE,29.0,10,56.43
720,2019-01-02,580,569,FRANCE,35.0,9,63.25
721,2019-01-02,1210,1174,FRANCE,35.0,4,48.33
722,2019-01-02,889,863,FRANCE,76.0,11,61.31
723,2019-01-02,1473,1431,FRANCE,69.0,12,61.72
724,2019-01-02,755,740,FRANCE,93.0,41,175.19
725,2019-01-02,1289,1252,FRANCE,94.0,9,82.72999999999999
726,2019-01-02,1042,1013,FRANCE,80.0,27,92.04999999999998
727,2019-01-02,804,789,FRANCE,28.0,48,134.88
728,2019-01-02,739,726,FRANCE,31.0,3,9.19
729,2019-01-02,916,890,FRANCE,50.0,7,32.95
730,2019-01-02,682,670,FRANCE,95.0,3,10.31
